# #JD, mag, error
1.019720356258396350e+03,1.000286568585031510e+00,1.739762636182953272e-04
1.019740788998431526e+03,1.000347125146519689e+00,1.739449772569793466e-04
1.019761221638356801e+03,9.999322606758660470e-01,1.739449049906575679e-04
1.019781654278049245e+03,9.999890771588539895e-01,1.739669660482286433e-04
1.019802086917734414e+03,9.996566932691854923e-01,1.739499534931304096e-04
1.019822519557194028e+03,1.000087192052760532e+00,1.739947734120782111e-04
1.019842952196653641e+03,1.000067743913060969e+00,1.740047267773362936e-04
1.019863384835989564e+03,1.000089111512230122e+00,1.740004692023547047e-04
1.019883817475099931e+03,1.000000000000000000e+00,1.740011193069594295e-04
1.019904250214211061e+03,1.000224426990076632e+00,1.740429151935251695e-04
1.019924682753080560e+03,1.000000000000000000e+00,1.739842983196304661e-04
1.019945115391958097e+03,9.999997125000383846e-01,1.739841534378550525e-04
1.019965548130596289e+03,9.996436916117358296e-01,1.740000781962685531e-04
1.019985980669240234e+03,9.998016172316613881e-01,1.740115213375821655e-04
1.020006413307652110e+03,9.994505659850797530e-01,1.740139663999608311e-04
1.020026846046064747e+03,9.998237555985629577e-01,1.740151011896772632e-04
1.020047278584235755e+03,9.995074741445489908e-01,1.740384286291854791e-04
1.020067711322415562e+03,1.000562471153942923e+00,1.740772863750277434e-04
1.020088143960354500e+03,1.000137550461129621e+00,1.740642047405664119e-04
1.020108576498299954e+03,1.000176275469001563e+00,1.740655737488239988e-04
1.020129009236014099e+03,1.000000000000000000e+00,1.740336223200512639e-04
1.020149441873727483e+03,1.000219027099834790e+00,1.741083914905898857e-04
1.020169874411316414e+03,9.998903417015843065e-01,1.740206360394585866e-04
1.020190307148681313e+03,9.999137311204151501e-01,1.740602537178831800e-04
1.020210739786038175e+03,1.000341048460417381e+00,1.740839442015111734e-04
1.020231172423169482e+03,9.998801949850578685e-01,1.740781725738226461e-04
1.020251605060300790e+03,9.996192245137757171e-01,1.740051674737060712e-04
1.020272037697191990e+03,9.998213528401208583e-01,1.740227032512776820e-04
1.020292470234089706e+03,1.000218612753049463e+00,1.740497169590508441e-04
1.020312902970872528e+03,1.000000000000000000e+00,1.740092022470463202e-04
1.020333335607414483e+03,9.998837412135002101e-01,1.740341816698986013e-04
1.020353768243963714e+03,1.000060190039506969e+00,1.740407569060702445e-04
1.020374200880280114e+03,9.999205399297396157e-01,1.740335142900046315e-04
1.020394633516589238e+03,1.000067766308412542e+00,1.740532530357592788e-04
1.020415066252789984e+03,1.000293777579987831e+00,1.740484924435662013e-04
1.020435498788756377e+03,1.000425576250851600e+00,1.740793100522356471e-04
1.020455931424716255e+03,1.000366340637557361e+00,1.740572312062136837e-04
1.020476364160567755e+03,1.000158632588999730e+00,1.740521414881323063e-04
1.020496796696184902e+03,1.000209241656668580e+00,1.740206437385344741e-04
1.020517229331795534e+03,9.998726084977320738e-01,1.740524044413659837e-04
1.020537662067297788e+03,1.000058855675052927e+00,1.740620110063347610e-04
1.020558094602682104e+03,9.999923313500926891e-01,1.740388722680554499e-04
1.020578527237943490e+03,9.997343751018500368e-01,1.740357603435423422e-04
1.020598959972980083e+03,1.000047738640719830e+00,1.740837657992553146e-04
1.020619392508015153e+03,1.000120976234113446e+00,1.741104574877578800e-04
1.020639825242928055e+03,9.997969560081896301e-01,1.740886962129946760e-04
1.020660257877731055e+03,9.993706307248397813e-01,1.740742640945164114e-04
1.020680690412416880e+03,9.996881356764157900e-01,1.740633776838918553e-04
1.020701123146980535e+03,9.998302018957944126e-01,1.741132581301688424e-04
1.020721555781434290e+03,1.000000000000000000e+00,1.740595050473892806e-04
1.020741988415771630e+03,9.999317303583110661e-01,1.740954962955749009e-04
1.020762421049985278e+03,1.000162909254367571e+00,1.741106022886197192e-04
1.020782853684089787e+03,1.000221978839231918e+00,1.741247885342919548e-04
1.020803286318077880e+03,1.000314522068853185e+00,1.740951386654265322e-04
1.020823718952058698e+03,1.000339166023638482e+00,1.741254557266258063e-04
1.020844151585813961e+03,1.000169826940498163e+00,1.741304426017844479e-04
1.020864584319453570e+03,1.000066550136801791e+00,1.741329818929927408e-04
1.020885016952968726e+03,1.000000000000000000e+00,1.740963896937356087e-04
1.020905449486490397e+03,9.994548450609249679e-01,1.740631219297276706e-04
1.020925882219773484e+03,9.996422542776030040e-01,1.741465235821148616e-04
1.020946314752945909e+03,9.998679285674824113e-01,1.741330775787606707e-04
1.020966747386119096e+03,9.998543078968092912e-01,1.741291751744144969e-04
1.020987180119060213e+03,9.998117179533022592e-01,1.741657194103359875e-04
1.021007612651992531e+03,1.000124510793925170e+00,1.741498374003421998e-04
1.021028045284700056e+03,1.000436084798828285e+00,1.741763869991907576e-04
1.021048478017401067e+03,1.000143797948437774e+00,1.741578937941952107e-04
1.021068910549991415e+03,nan,nan
1.021089343182349694e+03,1.000000000000000000e+00,1.741824868674530309e-04
1.021109775914708734e+03,1.000196179422534026e+00,1.741666885185081705e-04
1.021130208446942561e+03,9.999004233542345688e-01,1.741422958414651093e-04
1.021150641179068771e+03,1.000044513154164649e+00,1.742016211820856630e-04
1.021171073811070528e+03,nan,nan
1.021191506342962384e+03,9.993828742175246971e-01,1.741102328795141193e-04
1.021211939074739348e+03,nan,nan
1.021232371706399135e+03,1.000032138004235627e+00,1.741584437995285074e-04
1.021252804337935231e+03,nan,nan
1.021273236969362188e+03,9.998725819840903473e-01,1.741860825487822381e-04
1.021293669600665453e+03,1.000092308380228667e+00,1.741975043270153022e-04
1.021314102231859579e+03,1.000141540303961296e+00,1.741634510728754957e-04
1.021334534863053705e+03,nan,nan
1.021354967494015000e+03,1.000000000000000000e+00,1.741682691061814203e-04
1.021375400224969781e+03,1.000258664691280996e+00,1.742540098418495734e-04
1.021395832855698245e+03,1.000017372587189923e+00,1.742716592123410581e-04
1.021416265386418672e+03,9.996760636366507358e-01,1.742494565427610796e-04
1.021436698117031483e+03,9.996319916546381190e-01,1.742587636861502043e-04
1.021457130747410702e+03,9.993575841786001002e-01,1.742658456639427887e-04
1.021477563277789159e+03,9.998766404539631836e-01,1.742612610623092933e-04
1.021497996008045448e+03,1.000247223725566403e+00,1.742731660534498159e-04
1.021518428638191835e+03,1.000446922890295909e+00,1.743115720829496620e-04
1.021538861168213771e+03,1.000144881339398717e+00,1.742731968599502059e-04
1.021559293898128089e+03,1.000024674976789152e+00,1.742587256976681610e-04
1.021579726427924470e+03,9.999767651969533322e-01,1.742609525288130699e-04
1.021600159057605197e+03,9.997329917881293548e-01,1.742402664394932562e-04
1.021620591787279409e+03,1.000131248741039425e+00,1.742875197842235228e-04
1.021641024316726543e+03,1.000023235342915262e+00,1.742846098316356836e-04
1.021661457046051510e+03,9.998683650614180740e-01,1.742483350814648293e-04
1.021681889675382990e+03,9.995394217356839972e-01,1.742685762748558164e-04
1.021702322204480879e+03,9.999558309230780484e-01,1.743029019748174393e-04
1.021722754933573015e+03,1.000127707862790594e+00,1.743257524453655318e-04
1.021743187562555249e+03,1.000031495863383135e+00,1.743175637889958268e-04
1.021763620191421069e+03,1.000000000000000000e+00,1.742577402141067336e-04
1.021784052820163197e+03,1.000182066157041527e+00,1.742694114753785177e-04
1.021804485448796186e+03,1.000467893362953831e+00,1.743588538127294749e-04
1.021824918077312759e+03,1.000216283205762835e+00,1.743079854489818935e-04
1.021845350705705641e+03,1.000000000000000000e+00,1.743496583445185155e-04
1.021865783333989384e+03,9.997916628846131859e-01,1.743318399264970418e-04
1.021886215962156712e+03,9.998914569616766945e-01,1.743157018252676613e-04
1.021906648590316763e+03,1.000159164437612214e+00,1.743455902772741474e-04
1.021927081218251260e+03,1.000052639349469752e+00,1.743505613880357583e-04
1.021947513946186518e+03,9.999668586781992330e-01,1.743841253646445850e-04
1.021967946573880909e+03,1.000080982783233097e+00,1.743626286122536219e-04
1.021988379101581813e+03,1.000108554821193430e+00,1.743765597888313225e-04
1.022008811829167826e+03,9.999126753673638346e-01,1.743345154801404266e-04
1.022029244456629385e+03,1.000065038069846812e+00,1.743672633997637577e-04
1.022049676983981044e+03,9.999850133597252277e-01,1.743259991389226613e-04
1.022070109711217810e+03,9.997563707932772825e-01,1.743736144061703826e-04
1.022090542338330124e+03,1.000000000000000000e+00,1.743545662961472006e-04
1.022110974865448952e+03,1.000016619815758290e+00,1.743589203657805225e-04
1.022131407592336473e+03,9.998665592608017016e-01,1.743563701440996652e-04
1.022151840219215956e+03,9.999825149749151931e-01,1.743700220180118433e-04
1.022172272945870645e+03,1.000054089237634836e+00,1.743851504574587662e-04
1.022192705472523812e+03,1.000070711267927015e+00,1.743679187778167459e-04
1.022213138099054049e+03,9.999102655706768594e-01,1.743853648887780654e-04
1.022233570725475147e+03,1.000113473394668606e+00,1.744149666885686715e-04
1.022254003351779829e+03,1.000089742482313637e+00,1.743931679583883088e-04
1.022274435977960820e+03,9.998837383259107092e-01,1.743462871160290049e-04
1.022294868604032672e+03,1.000298244823448979e+00,1.744210243508334860e-04
1.022315301230104524e+03,9.999601228791857865e-01,1.744396714638722981e-04
1.022335733855936269e+03,9.997852315199410311e-01,1.744110269283098366e-04
1.022356166481658875e+03,9.997899358920089297e-01,1.743644360669382954e-04
1.022376599107381480e+03,9.999937525950759465e-01,1.744238543873782767e-04
1.022397031732980395e+03,9.998657280122411617e-01,1.744561883500428357e-04
1.022417464358470170e+03,9.998542903840784701e-01,1.744353979528688115e-04
1.022437896983843530e+03,9.999139767252737121e-01,1.744332311753381650e-04
1.022458329709093960e+03,1.000315176604149370e+00,1.744770155183085925e-04
1.022478762334234489e+03,1.000442168834287271e+00,1.744586691723781834e-04
1.022499194859374256e+03,9.997068113397299394e-01,1.744179992374150952e-04
1.022519627584275440e+03,1.000091514359823908e+00,1.744671551691218093e-04
1.022540060209066723e+03,9.999170381843532907e-01,1.744725275271546147e-04
1.022560492733857245e+03,9.997749505439159634e-01,1.744624421847731021e-04
1.022580925458525599e+03,1.000000000000000000e+00,1.744967956298952507e-04
1.022601358083084051e+03,9.999111667696805039e-01,1.744995254085871862e-04
1.022621790607525327e+03,1.000495706314198596e+00,1.745290989809466576e-04
1.022642223331844434e+03,1.000129602573899490e+00,1.745052094212165984e-04
1.022662655956053641e+03,9.999894236759091504e-01,1.744999814809166110e-04
1.022683088480262086e+03,1.000161434872374633e+00,1.744883647418727052e-04
1.022703521204231947e+03,9.998208702934583414e-01,1.744988848637921922e-04
1.022723953828208323e+03,1.000071440349951990e+00,1.745195658249990380e-04
1.022744386552061769e+03,9.997001929130719944e-01,1.744622096946967578e-04
1.022764819075804553e+03,9.999916344681833991e-01,1.745061388272204706e-04
1.022785251699431683e+03,1.000025384564127373e+00,1.745191483379877407e-04
1.022805684422935883e+03,1.000152888584607380e+00,1.745481059439163288e-04
1.022826116946329421e+03,9.998273010666467453e-01,1.745103150096215315e-04
1.022846549569723720e+03,9.999780746694059141e-01,1.745247985481031695e-04
1.022866982292878674e+03,9.998509429493274148e-01,1.745093145007182663e-04
1.022887414816039382e+03,1.000140981126704576e+00,1.745443274630465618e-04
1.022907847439084435e+03,1.000045295168707771e+00,1.745569804852713702e-04
1.022928280162006558e+03,9.999593208994408400e-01,1.745277144892428669e-04
1.022948712684818020e+03,9.999211389611327716e-01,1.745475872520757922e-04
1.022969145407514588e+03,1.000040680755415634e+00,1.745743538727850645e-04
1.022989578030203120e+03,1.000323529821919077e+00,1.745798104669086289e-04
1.023010010552665335e+03,1.000072130608335108e+00,1.745762532445249227e-04
1.023030443275129073e+03,1.000229292126922021e+00,1.745775437281678289e-04
1.023050875897468359e+03,9.997482964807770101e-01,1.745737224554103799e-04
1.023071308419697743e+03,9.994674503683844691e-01,1.745748378260976832e-04
1.023091741141812236e+03,9.998910210376528163e-01,1.745857339917971881e-04
1.023112173763802275e+03,9.999384408332725460e-01,1.745906536716027068e-04
1.023132606285798829e+03,9.997838563074423757e-01,1.745850333587056053e-04
1.023153039007564075e+03,9.994216929774558666e-01,1.745833777082109726e-04
1.023173471629321284e+03,9.999891297749988750e-01,1.746092597142895927e-04
1.023193904150968592e+03,9.999802796803076710e-01,1.745853279715227119e-04
1.023214336872501008e+03,1.000363238669065069e+00,1.746035644761924680e-04
1.023234769493908971e+03,1.000108990840055778e+00,1.745844824928773650e-04
1.023255202215208556e+03,9.999523821250770883e-01,1.746041942451020425e-04
1.023275634736390202e+03,1.000189990511056282e+00,1.746045230459271509e-04
1.023296067357565335e+03,9.999381448614637069e-01,1.746020922683986707e-04
1.023316500078632089e+03,1.000188547635838754e+00,1.746087170410495618e-04
1.023336932599580905e+03,9.998081816398661781e-01,1.746098208729219311e-04
1.023357365220406791e+03,1.000248190255338621e+00,1.746123573376499091e-04
1.023377797941124300e+03,9.997030374735540459e-01,1.745755903419864510e-04
1.023398230461723870e+03,1.000299175276693875e+00,1.746126040908707925e-04
1.023418663082316925e+03,1.000175272461137022e+00,1.745965632892431372e-04
1.023439095802801603e+03,1.000087927733792625e+00,1.746256164381090837e-04
1.023459528423045413e+03,1.000044445346605970e+00,1.746222318589451389e-04
1.023479960943295737e+03,1.000043771932263459e+00,1.746490185866807795e-04
1.023500393663547584e+03,9.998176940305522065e-01,1.746231216600187546e-04
1.023520826283565839e+03,1.000000000000000000e+00,1.746149409837438517e-04
1.023541258903576818e+03,1.000469823848289419e+00,1.746514483087748741e-04
1.023561691523362242e+03,9.999681507763417132e-01,1.746238947820242973e-04
1.023582124143140391e+03,1.000228722130323877e+00,1.746689165298816139e-04
1.023602556762809400e+03,9.997732985532001848e-01,1.746088476151315720e-04
1.023622989382361993e+03,9.997081517460810751e-01,1.746384776212866140e-04
1.023643421901913825e+03,1.000000000000000000e+00,1.746720161447184126e-04
1.023663854621227074e+03,1.000317856368184488e+00,1.746828231619736486e-04
1.023684287240546837e+03,9.998316767269255223e-01,1.746212653048224842e-04
1.023704719759749423e+03,1.000018382124721494e+00,1.746979603861182045e-04
1.023725152478829841e+03,1.000126946948975970e+00,1.746421199019828187e-04
1.023745585097800358e+03,9.999064471575623836e-01,1.746692074702113032e-04
1.023766017816647945e+03,1.000257270316703417e+00,1.746935866381913555e-04
1.023786450335501286e+03,1.000097790916667506e+00,1.747010625003248550e-04
1.023806882954238972e+03,1.000000000000000000e+00,1.747088295194599119e-04
1.023827315672853729e+03,9.998945073967062669e-01,1.746672302724500473e-04
1.023847748191357823e+03,9.996663838405033253e-01,1.746685088530464526e-04
1.023868180809746264e+03,9.999125996212714362e-01,1.746786398039023734e-04
1.023888613528128190e+03,1.000020598767674018e+00,1.747312797621812129e-04
1.023909046046283038e+03,1.000091251221736366e+00,1.747027478517460203e-04
1.023929478664438648e+03,9.999217432334849276e-01,1.747283436490927957e-04
1.023949911382471328e+03,1.000120809475467443e+00,1.747184665429468568e-04
1.023970344000394107e+03,1.000255100444596756e+00,1.747321710434643111e-04
1.023990776518316125e+03,1.000080765778952330e+00,1.747224748417366079e-04
1.024011209235999559e+03,9.998928565240076116e-01,1.747206892905980500e-04
1.024031641853689507e+03,9.997393989926572910e-01,1.746924164320162579e-04
1.024052074471263040e+03,1.000000000000000000e+00,1.747304192484867055e-04
1.024072507088712882e+03,9.997887168441862427e-01,1.746879427651497774e-04
1.024092939706170000e+03,1.000035903698003992e+00,1.747383975602642974e-04
1.024113372423395049e+03,9.997837115029095667e-01,1.747259542374822222e-04
1.024133804940611299e+03,9.999602423579651012e-01,1.747001365172317548e-04
1.024154237557719171e+03,nan,nan
1.024174670274711389e+03,9.991492797549555993e-01,1.745787539277078831e-04
1.024195102791694808e+03,9.990919983569952478e-01,1.746568487505668476e-04
1.024215535408453434e+03,9.993603463212793470e-01,1.746072189208040283e-04
1.024235968125212821e+03,9.994831908049923719e-01,1.746703998907987851e-04
1.024256400641846994e+03,9.998681510992252219e-01,1.746854608984039678e-04
1.024276833358373551e+03,9.995697097200755277e-01,1.746979782729754288e-04
1.024297265874782170e+03,1.000263031487457877e+00,1.747357842565489168e-04
1.024317698491184274e+03,9.999435974055961296e-01,1.747021024052025043e-04
1.024338131207361585e+03,9.997512862562363267e-01,1.747207832133490827e-04
1.024358563723537372e+03,1.000407534204382332e+00,1.747359430989029816e-04
1.024378996339706646e+03,1.000369706867981323e+00,1.747471874709136293e-04
1.024399429055651126e+03,1.000013378951386755e+00,1.747207479650157778e-04
1.024419861571594083e+03,1.000104816425436471e+00,1.747401465972969346e-04
1.024440294187297695e+03,1.000201917329193835e+00,1.747090096874121380e-04
1.024460726903009345e+03,9.998839342255448903e-01,1.747065308757456299e-04
1.024481159518720233e+03,9.999978827183817476e-01,1.747317482384698180e-04
1.024501592034190253e+03,9.999719941385946109e-01,1.747135857441190941e-04
1.024522024749669072e+03,9.997285067524922519e-01,1.747074180147956222e-04
1.024542457364914299e+03,9.997424615631582689e-01,1.747173333739366252e-04
1.024562889980268665e+03,9.996283208359181272e-01,1.747065016664389714e-04
1.024583322595397476e+03,1.000180642618068827e+00,1.747088395295539839e-04
1.024603755210409872e+03,1.000112023445621778e+00,1.747215274298765980e-04
1.024624187925415754e+03,1.000134921181778713e+00,1.746985864776268117e-04
1.024644620440310973e+03,1.000437076311676332e+00,1.747134605929562777e-04
1.024665053055090539e+03,9.999493830603386479e-01,1.746738033394044920e-04
1.024685485769863590e+03,1.000160221773879199e+00,1.746833733721371573e-04
1.024705918284409563e+03,9.997380784309800594e-01,1.746405809504837322e-04
1.024726350898956298e+03,9.999870099366287013e-01,1.746637423054622469e-04
1.024746783613380103e+03,9.997705109782352162e-01,1.746681947923263954e-04
1.024767216127693246e+03,9.995242793611718302e-01,1.746317944754835992e-04
1.024787648742007150e+03,9.998332613493169374e-01,1.746349067431352019e-04
1.024808081456081709e+03,1.000023668283807066e+00,1.746211250686837291e-04
1.024828513970162021e+03,1.000175006460518823e+00,1.746539283735489717e-04
1.024848946684243856e+03,1.000000384830001421e+00,1.746179401921564545e-04
1.024869379298084823e+03,1.000217044120759624e+00,1.746476527136227308e-04
1.024889811811932304e+03,1.000282753734677454e+00,1.746760531420623848e-04
1.024910244525657617e+03,1.000149113878750162e+00,1.746727298907608519e-04
1.024930677039272268e+03,9.999260219054044718e-01,1.746392302627958703e-04
1.024951109752772027e+03,9.998736888970038983e-01,1.746514314588444063e-04
1.024971542366271024e+03,9.995421146760327114e-01,1.746382013040400781e-04
1.024991974879529153e+03,9.999056342508614303e-01,1.746340067353493205e-04
1.025012407492911734e+03,1.000097155358440348e+00,1.746580550913988980e-04
1.025032840206054971e+03,1.000212005045412189e+00,1.746809151862044362e-04
1.025053272819088306e+03,9.998729354413929959e-01,1.746280417964906349e-04
1.025073705432121642e+03,1.000000000000000000e+00,1.746676791023101796e-04
1.025094138045038562e+03,1.000156688055050980e+00,1.746663875335054193e-04
1.025114570657831791e+03,9.999194917728190246e-01,1.746726222883720472e-04
1.025135003270632296e+03,9.999276695722915109e-01,1.746497058298601365e-04
1.025155435883309110e+03,9.996207954505456073e-01,1.746323555377207965e-04
1.025175868495876784e+03,1.000253794340799640e+00,1.746712665035143745e-04
1.025196301208328805e+03,1.000233395838283856e+00,1.746359411166077105e-04
1.025216733720655611e+03,9.994497360886975823e-01,1.745858340205422678e-04
1.025237166332990455e+03,9.999731749933634672e-01,1.746120065164755522e-04
1.025257599045209645e+03,1.000144603955341216e+00,1.746303273140634941e-04
1.025278031557303621e+03,1.000097297681873165e+00,1.746246847041638508e-04
1.025298464169405634e+03,9.998712757696007758e-01,1.746128709948402587e-04
1.025318896881391993e+03,9.996459445704739544e-01,1.746015347875982157e-04
1.025339329393253138e+03,1.000270117895406763e+00,1.746012068024649952e-04
1.025359762105006666e+03,1.000000000000000000e+00,1.745770956292352221e-04
1.025380194716643018e+03,1.000047772228167764e+00,1.745932175171797376e-04
1.025400627228271333e+03,9.998879280540398096e-01,1.745902743804901103e-04
1.025421059939792030e+03,1.000108610746485605e+00,1.745888042117205087e-04
1.025441492551311967e+03,1.000011341284727351e+00,1.745870511632505845e-04
1.025461925162591797e+03,1.000375699823818021e+00,1.745793105555323637e-04
1.025482357773878903e+03,1.000080156645692275e+00,1.746129362160820503e-04
1.025502790385049593e+03,1.000113788635878853e+00,1.745751936602214598e-04
1.025523222996096592e+03,9.998717980875618805e-01,1.745721347702963310e-04
1.025543655607150868e+03,9.998992857262983813e-01,1.745660341104433334e-04
1.025564088218088727e+03,1.000271383590229934e+00,1.745841252679660653e-04
1.025584520828902896e+03,9.997071044750073243e-01,1.745730087568182656e-04
1.025604953439607925e+03,1.000396468413882189e+00,1.746001200628283744e-04
1.025625386050312954e+03,9.997795014137850211e-01,1.745460753886287492e-04
1.025645818660894292e+03,9.996254934613637566e-01,1.745348026419956799e-04
1.025666251271366491e+03,1.000143344492170350e+00,1.745686325954146361e-04
1.025686683881722274e+03,1.000262569014435332e+00,1.745579250240448187e-04
1.025707116592071543e+03,1.000095496494827207e+00,1.745586543836542023e-04
1.025727549102310149e+03,9.997242009488601644e-01,1.745209253824274269e-04
1.025747981712549517e+03,9.998315079062561894e-01,1.745268324334720499e-04
1.025768414422549540e+03,1.000218038445460866e+00,1.745399524061755218e-04
1.025788846932555316e+03,9.997059000088844849e-01,1.745083516650578631e-04
1.025809279542445438e+03,9.997306823150102773e-01,1.745015338318696072e-04
1.025829712252212630e+03,1.000000000000000000e+00,1.745077802636743787e-04
1.025850144761985575e+03,9.998288723301154146e-01,1.745034868283070839e-04
1.025870577471636352e+03,1.000000000000000000e+00,1.744906967385571124e-04
1.025891010081177228e+03,1.000009698462323238e+00,1.744721245037459962e-04
1.025911442590717343e+03,1.000020068900665082e+00,1.745074609821621527e-04
1.025931875300142565e+03,9.999702333284554712e-01,1.744739638755755137e-04
1.025952307909443334e+03,1.000006239747614600e+00,1.744575099488875742e-04
1.025972740418634203e+03,9.999937602913194779e-01,1.744515817670504686e-04
1.025993173127819318e+03,1.000443183653981549e+00,1.744398183653441607e-04
1.026013605736894533e+03,1.000086289011943741e+00,1.744249648000640955e-04
1.026034038345853332e+03,1.000053842936411419e+00,1.743962380683848862e-04
1.026054470954695717e+03,9.998491272269209862e-01,1.744028622870553589e-04
1.026074903563530825e+03,1.000000575842486361e+00,1.743947030205145762e-04
1.026095336172256793e+03,9.999685206288734252e-01,1.744329124080140235e-04
1.026115768880976248e+03,9.998772523922107025e-01,1.744186321139508595e-04
1.026136201389468624e+03,1.000000000000000000e+00,1.744590680741955771e-04
1.026156634097962524e+03,1.000188659781448219e+00,1.744043609506759163e-04
1.026177066706448386e+03,9.998596101191644658e-01,1.744143811743239169e-04
1.026197499214707932e+03,1.000039823036023900e+00,1.744121836691019101e-04
1.026217931922969001e+03,1.000068035018170765e+00,1.744204652975106995e-04
1.026238364531105617e+03,9.999601785497872486e-01,1.743937124420453903e-04
1.026258797039248748e+03,9.999108599624403348e-01,1.744013357079002258e-04
1.026279229747276986e+03,1.000111688820361611e+00,1.744081425997148879e-04
1.026299662255187286e+03,1.000000000000000000e+00,1.743571736335287631e-04
1.026320094862974656e+03,9.998296035932917603e-01,1.743945347260932900e-04
1.026340527570770064e+03,1.000211362717708052e+00,1.743707847835105555e-04
1.026360960078440257e+03,1.000088458412601300e+00,1.744017238309170245e-04
1.026381392786002834e+03,9.997990195415362713e-01,1.743635558732030150e-04
1.026401825393564650e+03,1.000146378279074932e+00,1.743486674297849474e-04
1.026422257900892873e+03,1.000009495285303140e+00,1.743617846489434685e-04
1.026442690608331759e+03,9.996608573461071012e-01,1.743245836789539987e-04
1.026463123215544329e+03,1.000279868479078793e+00,1.743405300363594086e-04
1.026483555722748861e+03,9.999671032755738098e-01,1.743666909433363630e-04
1.026503988429845776e+03,1.000366264357701818e+00,1.743313791259586360e-04
1.026524421036941931e+03,1.000220533722290917e+00,1.743237751026704334e-04
1.026544853643797978e+03,9.996599377092553196e-01,1.742668291248767351e-04
1.026565286250661302e+03,9.999739231657583938e-01,1.742908634455956349e-04
1.026585718857524625e+03,9.995099412801902172e-01,1.742714758593594704e-04
1.026606151464264258e+03,1.000074293977145423e+00,1.742966333423628478e-04
1.026626584070894751e+03,9.999864833048683899e-01,1.742831276230836623e-04
1.026647016677408828e+03,9.999916599714770982e-01,1.743133060282576899e-04
1.026667449383916392e+03,1.000001341985047087e+00,1.742922503787393252e-04
1.026687881990314054e+03,1.000220085252361280e+00,1.742667770679039076e-04
1.026708314496594539e+03,9.998312148124577359e-01,1.742472752942359079e-04
1.026728747202869272e+03,1.000000383345515775e+00,1.742707689944288953e-04
1.026749179808917688e+03,1.000223969531710111e+00,1.742684443254942503e-04
1.026769612315081758e+03,1.000004408403298406e+00,1.742659142438157975e-04
1.026790045021007245e+03,1.000404996308936756e+00,1.743037394930722743e-04
1.026810477626939246e+03,1.000414452976692292e+00,1.742824575651958524e-04
1.026830910132870486e+03,1.000000000000000000e+00,1.742405494428160182e-04
1.026851342838563141e+03,1.000037942693501991e+00,1.742174687753669966e-04
1.026871775444262312e+03,9.996400353851827569e-01,1.742383763562268173e-04
1.026892207949844305e+03,9.998327135623119588e-01,1.741868240643756319e-04
1.026912640655420546e+03,1.000175034369775728e+00,1.742213200613506436e-04
1.026933073260886886e+03,9.996647809196250734e-01,1.741664010219319829e-04
1.026953505866236810e+03,9.998259539700454779e-01,1.741962008369954417e-04
1.026973938471579459e+03,9.997471210352482096e-01,1.742003369323346046e-04
1.026994370976812206e+03,1.000086975037876691e+00,1.742253946207974579e-04
1.027014803681930061e+03,9.999206948586227828e-01,1.741862511221126900e-04
1.027035236287039879e+03,1.000000000000000000e+00,1.741990047376643254e-04
1.027055668891924142e+03,1.000226595839026178e+00,1.741970055969818752e-04
1.027076101496924821e+03,1.000612461582303547e+00,1.741425719075298387e-04
1.027096534101685393e+03,1.000229428384351138e+00,1.741258308235813369e-04
1.027116966706453240e+03,9.998333115996935749e-01,1.741101936070869579e-04
1.027137399311221088e+03,nan,nan
1.027157831915748829e+03,nan,nan
1.027178264620284608e+03,9.998531303813497084e-01,1.741316282372890717e-04
1.027198697224812349e+03,nan,nan
1.027219129729113774e+03,nan,nan
1.027239562433416722e+03,9.999769242494923605e-01,1.741381748210300807e-04
1.027259995037718909e+03,nan,nan
1.027280427541896643e+03,9.994226601443435554e-01,1.740486997073215677e-04
1.027300860245850345e+03,9.999956915877676877e-01,1.741320584253849650e-04
1.027321292849912425e+03,9.997483941457406820e-01,1.741396905434686464e-04
1.027341725353864604e+03,1.000000000000000000e+00,1.741727887222319201e-04
1.027362158057701890e+03,9.999163206996738440e-01,1.741378459162790169e-04
1.027382590661422000e+03,9.992519312825760558e-01,1.740934780365299315e-04
1.027403023165134073e+03,9.995320816965446165e-01,1.740892544411554480e-04
1.027423455868854944e+03,1.000045380964581065e+00,1.741666759751797340e-04
1.027443888472334947e+03,9.995639591096073806e-01,1.740858305770958000e-04
1.027464321175822988e+03,9.998698099646686765e-01,1.741109311231712131e-04
1.027484753679193091e+03,1.000323847712886627e+00,1.741302005833566613e-04
1.027505186282563955e+03,1.000518460624652661e+00,1.741512287840423499e-04
1.027525618985811889e+03,1.000199145406865719e+00,1.741118045735151935e-04
1.027546051488949161e+03,1.000000000000000000e+00,1.740684259113166191e-04
1.027566484092079918e+03,1.000098464536930187e+00,1.740905083359105645e-04
1.027586916795102297e+03,9.997726449374170210e-01,1.740889974562738582e-04
1.027607349298123154e+03,9.995519068073326352e-01,1.740435773201405329e-04
1.027627781901021081e+03,1.000015883490957824e+00,1.740781771991853474e-04
1.027648214503809868e+03,9.999695730728966891e-01,1.740830860019247455e-04
1.027668647106482240e+03,9.999015451573803892e-01,1.740628565504690633e-04
1.027689079809148097e+03,9.998930320831035390e-01,1.740568857727659415e-04
1.027709512411820469e+03,9.998566863883927569e-01,1.740319395891271525e-04
1.027729944914259249e+03,1.000121787868875955e+00,1.741000250275625183e-04
1.027750377616692276e+03,1.000044485590160681e+00,1.740942253635094470e-04
