# #JD, mag, error
2.776741521631920477e+02,4.157014843750000000e+04,7.243926048278808594e+00
2.776945847938040970e+02,4.155880078125000000e+04,7.242472648620605469e+00
2.777150174242924550e+02,4.156629296875000000e+04,7.243492603302001953e+00
2.777354500546716736e+02,4.154624609375000000e+04,7.241522312164306641e+00
2.777558826848107856e+02,4.156392187500000000e+04,7.244396686553955078e+00
2.777763154149579350e+02,4.154075781250000000e+04,7.242557048797607422e+00
2.777967479449871462e+02,4.155346484375000000e+04,7.243598461151123047e+00
2.778171805749007035e+02,4.154283984375000000e+04,7.243142604827880859e+00
2.778376131048062234e+02,4.154250781250000000e+04,7.243610858917236328e+00
2.778580458344877115e+02,4.154089062500000000e+04,7.242529392242431641e+00
2.778784784640447469e+02,4.153673046875000000e+04,7.242832183837890625e+00
2.778989110934926430e+02,4.155093750000000000e+04,7.244009971618652344e+00
2.779193437228241237e+02,4.153132031250000000e+04,7.241121292114257812e+00
2.779397763521556044e+02,4.151395312500000000e+04,7.240892410278320312e+00
2.779602089812469785e+02,4.153430468750000000e+04,7.243430137634277344e+00
2.779806415102284518e+02,4.153668359375000000e+04,7.242022991180419922e+00
2.780010742392041720e+02,4.152752343750000000e+04,7.243058204650878906e+00
2.780215068679535761e+02,4.152322656250000000e+04,7.242764949798583984e+00
2.780419393967022188e+02,4.152191406250000000e+04,7.242179393768310547e+00
2.780623721252195537e+02,4.152004687500000000e+04,7.242565155029296875e+00
2.780828046537280898e+02,4.153566406250000000e+04,7.243131160736083984e+00
2.781032372821282479e+02,4.151744140625000000e+04,7.242018699645996094e+00
2.781236699102955754e+02,4.152596093750000000e+04,7.241105079650878906e+00
2.781441025384556269e+02,4.151602343750000000e+04,7.241565704345703125e+00
2.781645351665065391e+02,4.153835546875000000e+04,7.243360042572021484e+00
2.781849677944410359e+02,4.153241015625000000e+04,7.241955757141113281e+00
2.782054004222518415e+02,4.153092187500000000e+04,7.241325855255126953e+00
2.782258330499535077e+02,4.152748437500000000e+04,7.242556571960449219e+00
2.782462656775387586e+02,4.154043359375000000e+04,7.241452693939208984e+00
2.782666984050010797e+02,4.151818359375000000e+04,7.242774009704589844e+00
2.782871309323527385e+02,4.152371875000000000e+04,7.241503238677978516e+00
2.783075635597051587e+02,4.152252734375000000e+04,7.240385055541992188e+00
2.783279960868167109e+02,4.153196484375000000e+04,7.241835117340087891e+00
2.783484288138206466e+02,4.152667578125000000e+04,7.242884635925292969e+00
2.783688614408238209e+02,4.152811328125000000e+04,7.242361068725585938e+00
2.783892939675861271e+02,4.151749218750000000e+04,7.242489814758300781e+00
2.784097266943572322e+02,4.151655078125000000e+04,7.242103099822998047e+00
2.784301593210111605e+02,4.149486328125000000e+04,7.242121696472167969e+00
2.784505919474249822e+02,4.149750781250000000e+04,7.242133617401123047e+00
2.784710244738453184e+02,4.151442968750000000e+04,7.243058681488037109e+00
2.784914572001507622e+02,4.152087890625000000e+04,7.241968154907226562e+00
2.785118898263317533e+02,4.152533593750000000e+04,7.243032932281494141e+00
2.785323223524028435e+02,4.153535156250000000e+04,7.243287563323974609e+00
2.785527550783590414e+02,4.151404687500000000e+04,7.243112564086914062e+00
2.785731877041907865e+02,4.151350000000000000e+04,7.241249561309814453e+00
2.785936202299126307e+02,4.150187890625000000e+04,7.242042064666748047e+00
2.786140528556352365e+02,4.149628125000000000e+04,7.242153167724609375e+00
2.786344855811184971e+02,4.149817578125000000e+04,7.243607521057128906e+00
2.786549181066075107e+02,4.148636718750000000e+04,7.243289470672607422e+00
2.786753507318644552e+02,4.149061328125000000e+04,7.242025375366210938e+00
2.786957834571148851e+02,4.148398046875000000e+04,7.241884708404541016e+00
2.787162159822546528e+02,4.148357812500000000e+04,7.243224620819091797e+00
2.787366486071623513e+02,4.149857031250000000e+04,7.242475509643554688e+00
2.787570813320635352e+02,4.150062890625000000e+04,7.242716789245605469e+00
2.787775139568548184e+02,4.148932812500000000e+04,7.241806507110595703e+00
2.787979464815289248e+02,4.149681640625000000e+04,7.242283821105957031e+00
2.788183791061965167e+02,4.149500781250000000e+04,7.242057323455810547e+00
2.788388118306393153e+02,4.146941406250000000e+04,7.240389347076416016e+00
2.788592443549641757e+02,4.130207812500000000e+04,7.231754302978515625e+00
2.788796769791661063e+02,4.126121875000000000e+04,7.229228973388671875e+00
2.789001097033760743e+02,4.124190234375000000e+04,7.228291034698486328e+00
2.789205422274681041e+02,4.122398828125000000e+04,7.226757049560546875e+00
2.789409748513207887e+02,4.124617968750000000e+04,7.228295326232910156e+00
2.789614074751807493e+02,4.121782812500000000e+04,7.226752281188964844e+00
2.789818400989242946e+02,4.125100781250000000e+04,7.229166507720947266e+00
2.790022727225441486e+02,4.136230078125000000e+04,7.234837055206298828e+00
2.790227053460548632e+02,4.148432031250000000e+04,7.243534088134765625e+00
2.790431379694491625e+02,4.146598046875000000e+04,7.241662502288818359e+00
2.790635705927197705e+02,4.149007812500000000e+04,7.243931293487548828e+00
2.790840032159976545e+02,4.148577734375000000e+04,7.243074893951416016e+00
2.791044357390419464e+02,4.149394921875000000e+04,7.244325637817382812e+00
2.791248684620804852e+02,4.149554296875000000e+04,7.241100311279296875e+00
2.791453010850091232e+02,4.150286718750000000e+04,7.242963790893554688e+00
2.791657336077041691e+02,4.150089062500000000e+04,7.242027282714843750e+00
2.791861663303934620e+02,4.149430468750000000e+04,7.243836402893066406e+00
2.792065988529720926e+02,4.150346875000000000e+04,7.243053913116455078e+00
2.792270314754350693e+02,4.149556250000000000e+04,7.243902206420898438e+00
2.792474641978915315e+02,4.149761718750000000e+04,7.243803977966308594e+00
2.792678967201209161e+02,4.149917968750000000e+04,7.243547439575195312e+00
2.792883293422346469e+02,4.149313671875000000e+04,7.243301391601562500e+00
2.793087619643411017e+02,4.149939062500000000e+04,7.244348049163818359e+00
2.793291946862227633e+02,4.149186718750000000e+04,7.244409084320068359e+00
2.793700598298601108e+02,4.148333984375000000e+04,7.244371891021728516e+00
2.793904925515089417e+02,4.148907421875000000e+04,7.244553089141845703e+00
2.794109250730398344e+02,4.148582421875000000e+04,7.244105339050292969e+00
2.794313576944477973e+02,4.149393359375000000e+04,7.244619369506835938e+00
2.794517902158622746e+02,4.149168359375000000e+04,7.244507312774658203e+00
2.794722229370454443e+02,4.151009375000000000e+04,7.244693756103515625e+00
2.794926555582205765e+02,4.150724218750000000e+04,7.244987010955810547e+00
2.795130881792865694e+02,4.150863281250000000e+04,7.244196414947509766e+00
2.795335208001197316e+02,4.150306250000000000e+04,7.245368480682373047e+00
2.795539534209456178e+02,4.151094921875000000e+04,7.245218276977539062e+00
2.795743860417787801e+02,4.150642578125000000e+04,7.244675159454345703e+00
2.795948186623791116e+02,4.148460546875000000e+04,7.243656158447265625e+00
2.796152512828557519e+02,4.151173046875000000e+04,7.244315147399902344e+00
2.796356839033396682e+02,4.150030859375000000e+04,7.244236946105957031e+00
2.796561164235899923e+02,4.148145312500000000e+04,7.243166446685791016e+00
2.796765491438345634e+02,4.149857031250000000e+04,7.244707107543945312e+00
2.796969817639692337e+02,4.149007812500000000e+04,7.244430541992187500e+00
2.797174142839867272e+02,4.148642187500000000e+04,7.244083404541015625e+00
2.797378470038820524e+02,4.148616796875000000e+04,7.244108676910400391e+00
2.797582796236674767e+02,4.152391406250000000e+04,7.245386600494384766e+00
2.797787122433364857e+02,4.150305078125000000e+04,7.244805335998535156e+00
2.797991447630047332e+02,4.151007812500000000e+04,7.244888305664062500e+00
2.798195774825508124e+02,4.151079687500000000e+04,7.244821548461914062e+00
2.798400101018705755e+02,4.151960156250000000e+04,7.244332790374755859e+00
2.798604426211823011e+02,4.150248046875000000e+04,7.244884014129638672e+00
2.798808753403864102e+02,4.150255078125000000e+04,7.243454933166503906e+00
2.799013079595897580e+02,4.151176171875000000e+04,7.245524883270263672e+00
2.799217404785595136e+02,4.150314453125000000e+04,7.243369102478027344e+00
2.799421730974063394e+02,4.151998046875000000e+04,7.245797634124755859e+00
2.799626058162612026e+02,4.151246484375000000e+04,7.245340347290039062e+00
2.799830383349908516e+02,4.151204687500000000e+04,7.245423316955566406e+00
2.800034709536121227e+02,4.152646875000000000e+04,7.244825363159179688e+00
2.800239036721177399e+02,4.152595703125000000e+04,7.246285915374755859e+00
2.800443361905054189e+02,4.152175000000000000e+04,7.245157718658447266e+00
2.800647688087701681e+02,4.151832421875000000e+04,7.244823932647705078e+00
2.800852015270429547e+02,4.150265625000000000e+04,7.244003772735595703e+00
2.801056341451912886e+02,4.150792578125000000e+04,7.244917869567871094e+00
2.801260666631133063e+02,4.150126171875000000e+04,7.244299411773681641e+00
2.801464992810360854e+02,4.151141796875000000e+04,7.246123790740966797e+00
2.801669318989588646e+02,4.149923437500000000e+04,7.245008945465087891e+00
2.801873645166415372e+02,4.151221093750000000e+04,7.245693683624267578e+00
2.802077971342150704e+02,4.151181250000000000e+04,7.244998455047607422e+00
2.802282297517813276e+02,4.152941796875000000e+04,7.246014595031738281e+00
2.802486623692384455e+02,4.153586328125000000e+04,7.245487213134765625e+00
2.802690949864627328e+02,4.154346875000000000e+04,7.246987342834472656e+00
2.802895275038026739e+02,4.153691406250000000e+04,7.245932579040527344e+00
2.803099602209040313e+02,4.151079687500000000e+04,7.245242118835449219e+00
2.803303927378947265e+02,4.151110156250000000e+04,7.244615077972412109e+00
2.803508253548861830e+02,4.151905468750000000e+04,7.245872020721435547e+00
2.803712580716382945e+02,4.152732421875000000e+04,7.246040344238281250e+00
2.803916906883969205e+02,4.151285546875000000e+04,7.246311664581298828e+00
2.804325558216733043e+02,4.150674609375000000e+04,7.246332645416259766e+00
2.804529885380834457e+02,4.151851953125000000e+04,7.246003150939941406e+00
2.804734210544847883e+02,4.152915234375000000e+04,7.245738029479980469e+00
2.804938536706613377e+02,4.153111328125000000e+04,7.245583057403564453e+00
2.805142863868386485e+02,4.154558984375000000e+04,7.246768951416015625e+00
2.805347189028980210e+02,4.158360937500000000e+04,7.246646404266357422e+00
2.813520233679009834e+02,4.162644921875000000e+04,7.250672817230224609e+00
2.813724559800029965e+02,4.159884375000000000e+04,7.250806808471679688e+00
2.813928885922214249e+02,4.159265625000000000e+04,7.250232219696044922e+00
2.814133212041997467e+02,4.156773437500000000e+04,7.249695777893066406e+00
2.814337538161853445e+02,4.157479687500000000e+04,7.251070976257324219e+00
2.814541864280545269e+02,4.156777343750000000e+04,7.249799728393554688e+00
2.814746189397992566e+02,4.158267968750000000e+04,7.250580310821533203e+00
2.814950516514363699e+02,4.157919921875000000e+04,7.250553607940673828e+00
2.815154842629563063e+02,4.157667187500000000e+04,7.251890659332275391e+00
2.815359167744682054e+02,4.158232421875000000e+04,7.251337528228759766e+00
2.815563494858724880e+02,4.156654687500000000e+04,7.252298355102539062e+00
2.815767820971595938e+02,4.156375781250000000e+04,7.250382900238037109e+00
2.815972146084386623e+02,4.157509765625000000e+04,7.251285552978515625e+00
2.816176472194929374e+02,4.158407421875000000e+04,7.251833915710449219e+00
2.816380799305479741e+02,4.159723437500000000e+04,7.250644207000732422e+00
2.816585124414777965e+02,4.159200000000000000e+04,7.251091480255126953e+00
2.816789450524156564e+02,4.160021093750000000e+04,7.253154277801513672e+00
2.816993777631214471e+02,4.159362890625000000e+04,7.252340316772460938e+00
2.817198103738192003e+02,4.159476562500000000e+04,7.252281665802001953e+00
2.817402428844070528e+02,4.158601953125000000e+04,7.253041744232177734e+00
2.817606755948800128e+02,4.157734765625000000e+04,7.252491950988769531e+00
2.817811082053449354e+02,4.158186718750000000e+04,7.251379966735839844e+00
2.818015407155835419e+02,4.158098437500000000e+04,7.253748893737792969e+00
2.818219733258229098e+02,4.157472265625000000e+04,7.251738548278808594e+00
2.818424060359393479e+02,4.159652343750000000e+04,7.252773284912109375e+00
2.818628385460615391e+02,4.157625781250000000e+04,7.253382205963134766e+00
2.818832711560680764e+02,4.159705859375000000e+04,7.253506660461425781e+00
2.819037038658352685e+02,4.159564453125000000e+04,7.252318382263183594e+00
2.819241363757246290e+02,4.159221093750000000e+04,7.252927780151367188e+00
2.819445689853819204e+02,4.160799609375000000e+04,7.252737522125244141e+00
2.819650015950319357e+02,4.160252343750000000e+04,7.253215312957763672e+00
2.819854343044571579e+02,4.158995703125000000e+04,7.252925872802734375e+00
2.820058668139972724e+02,4.160638281250000000e+04,7.252797126770019531e+00
2.820262994232980418e+02,4.159803906250000000e+04,7.254368305206298828e+00
2.820467321324904333e+02,4.158088281250000000e+04,7.253652095794677734e+00
2.820671646416813019e+02,4.157817968750000000e+04,7.253741741180419922e+00
2.820875972508656560e+02,4.157966015625000000e+04,7.254254817962646484e+00
2.821080297598236939e+02,4.159541796875000000e+04,7.253995895385742188e+00
2.821284624686668394e+02,4.158638281250000000e+04,7.255258083343505859e+00
2.821488950775019475e+02,4.158553125000000000e+04,7.253746509552001953e+00
2.821693275862271548e+02,4.158312890625000000e+04,7.254124641418457031e+00
2.821897602949538850e+02,4.156922656250000000e+04,7.253317356109619141e+00
2.822101929034397472e+02,4.158622656250000000e+04,7.253554821014404297e+00
2.822306255119328853e+02,4.158723046875000000e+04,7.254134178161621094e+00
2.822510581203096081e+02,4.158682812500000000e+04,7.254880428314208984e+00
2.822714907286790549e+02,4.159304296875000000e+04,7.253787994384765625e+00
2.822919233369393623e+02,4.158972656250000000e+04,7.254093170166015625e+00
2.823123558450824930e+02,4.160133203125000000e+04,7.254296779632568359e+00
2.823532211610145168e+02,4.161458203125000000e+04,7.254547595977783203e+00
2.823736536689248169e+02,4.161037890625000000e+04,7.255100727081298828e+00
2.823940863767129485e+02,4.160439843750000000e+04,7.254772186279296875e+00
2.824145188843904180e+02,4.159381250000000000e+04,7.254238128662109375e+00
2.824349514920686488e+02,4.158578515625000000e+04,7.254149436950683594e+00
2.824553840995067731e+02,4.159589062500000000e+04,7.254567146301269531e+00
2.824758167069521733e+02,4.159799218750000000e+04,7.252071380615234375e+00
2.824962493143975735e+02,4.161683593750000000e+04,7.255742549896240234e+00
2.825166819216028671e+02,4.161283593750000000e+04,7.254911422729492188e+00
2.825371145288154366e+02,4.161740234375000000e+04,7.254721164703369141e+00
2.825575471359115909e+02,4.159764453125000000e+04,7.253474235534667969e+00
2.825779797430004692e+02,4.160583984375000000e+04,7.255561828613281250e+00
2.825984122498630313e+02,4.159924609375000000e+04,7.253740310668945312e+00
2.826188449567271164e+02,4.159410156250000000e+04,7.255050659179687500e+00
2.826392775634667487e+02,4.161767968750000000e+04,7.254148006439208984e+00
2.826597100702128955e+02,4.162198437500000000e+04,7.255802631378173828e+00
2.826801427768441499e+02,4.160625000000000000e+04,7.253750324249267578e+00
2.827005753833509516e+02,4.161962109375000000e+04,7.255387783050537109e+00
2.827210079897486139e+02,4.161511718750000000e+04,7.255679130554199219e+00
2.827414405961462762e+02,4.164209765625000000e+04,7.257085800170898438e+00
2.827618732024202473e+02,4.162324218750000000e+04,7.255567550659179688e+00
2.827823058085850789e+02,4.161310156250000000e+04,7.255673408508300781e+00
2.828027383146327338e+02,4.162079296875000000e+04,7.255729675292968750e+00
2.828231710206746357e+02,4.159230468750000000e+04,7.255690574645996094e+00
2.828436036266066367e+02,4.161698828125000000e+04,7.255322456359863281e+00
2.828640361325378763e+02,4.161839843750000000e+04,7.256595134735107422e+00
2.828844688382305321e+02,4.161555859375000000e+04,7.256979942321777344e+00
2.829049014439297025e+02,4.162057421875000000e+04,7.256155014038085938e+00
2.829253339495116961e+02,4.163456250000000000e+04,7.256818771362304688e+00
2.829457665550871752e+02,4.163959765625000000e+04,7.257587432861328125e+00
2.829661992605542764e+02,4.162872656250000000e+04,7.254023075103759766e+00
2.829866317659034394e+02,4.162316796875000000e+04,7.254494667053222656e+00
2.830070643711369485e+02,4.162680859375000000e+04,7.257588386535644531e+00
2.830274970763639431e+02,4.163956250000000000e+04,7.256505012512207031e+00
2.830479296814810368e+02,4.164168359375000000e+04,7.256801605224609375e+00
2.830683621864736779e+02,4.163313671875000000e+04,7.256736278533935547e+00
2.830887948914751178e+02,4.163642968750000000e+04,7.258094787597656250e+00
2.831092274963593809e+02,4.164648828125000000e+04,7.257231712341308594e+00
2.831296600011264673e+02,4.163074218750000000e+04,7.255955219268798828e+00
2.831500926057706238e+02,4.164766796875000000e+04,7.258781909942626953e+00
2.831705253104228177e+02,4.164500000000000000e+04,7.259030818939208984e+00
2.831909578149497975e+02,4.163216796875000000e+04,7.257261276245117188e+00
2.832113904194848146e+02,4.163742578125000000e+04,7.257313728332519531e+00
2.832318231237877626e+02,4.164318359375000000e+04,7.257547855377197266e+00
2.832522556280891877e+02,4.166600781250000000e+04,7.259321689605712891e+00
2.832726882323840982e+02,4.163440234375000000e+04,7.257219314575195312e+00
2.832931208364534541e+02,4.164869140625000000e+04,7.260175228118896484e+00
2.833135534405155340e+02,4.164162109375000000e+04,7.257682323455810547e+00
2.833339860445848899e+02,4.162633984375000000e+04,7.258312225341796875e+00
2.833544186484214151e+02,4.164077734375000000e+04,7.257990360260009766e+00
2.833748512522579404e+02,4.161607812500000000e+04,7.257431983947753906e+00
2.833952838559707743e+02,4.165064453125000000e+04,7.260176181793212891e+00
2.834157164596908842e+02,4.161455859375000000e+04,7.259128093719482422e+00
2.834361490632873029e+02,4.162688671875000000e+04,7.259639263153076172e+00
2.834565816667745821e+02,4.162339453125000000e+04,7.258110523223876953e+00
2.834770141701446846e+02,4.162292968750000000e+04,7.259202480316162109e+00
2.834974467735155486e+02,4.163487500000000000e+04,7.260139942169189453e+00
2.835178794767634827e+02,4.162692578125000000e+04,7.258429527282714844e+00
2.835383119800171698e+02,4.165323828125000000e+04,7.260195255279541016e+00
2.835587445831552031e+02,4.163646484375000000e+04,7.259476661682128906e+00
2.835791772861703066e+02,4.164787890625000000e+04,7.259860992431640625e+00
2.835996098890755093e+02,4.167375000000000000e+04,7.259832859039306641e+00
2.836200423919799505e+02,4.167057421875000000e+04,7.261003494262695312e+00
2.836404749947614619e+02,4.164929296875000000e+04,7.258911132812500000e+00
2.836609076974345953e+02,4.164276562500000000e+04,7.259346485137939453e+00
2.836813402000989299e+02,4.165090234375000000e+04,7.260156631469726562e+00
2.837017728026548866e+02,4.164592968750000000e+04,7.261669158935546875e+00
2.837222055052116048e+02,4.164202343750000000e+04,7.261024475097656250e+00
2.837426380075339694e+02,4.163704296875000000e+04,7.259803295135498047e+00
2.837630706098498194e+02,4.163200000000000000e+04,7.259860992431640625e+00
2.837835033121737069e+02,4.164372656250000000e+04,7.261597633361816406e+00
2.838039358143723803e+02,4.164415234375000000e+04,7.261359214782714844e+00
2.838243684164626757e+02,4.165048437500000000e+04,7.261285305023193359e+00
2.838448010184365558e+02,4.164051171875000000e+04,7.260409832000732422e+00
2.838652336204104358e+02,4.166626953125000000e+04,7.261868476867675781e+00
2.838856662222606246e+02,4.165667187500000000e+04,7.259816646575927734e+00
2.839060988240016741e+02,4.165340625000000000e+04,7.260371685028076172e+00
2.839265315257362090e+02,4.165453515625000000e+04,7.260367870330810547e+00
2.839469640273600817e+02,4.165659375000000000e+04,7.259982109069824219e+00
2.839673966289847158e+02,4.164275781250000000e+04,7.259146690368652344e+00
2.839878291304921731e+02,4.165176171875000000e+04,7.261158943176269531e+00
2.840082618318774621e+02,4.164046093750000000e+04,7.260278224945068359e+00
2.840286944331528503e+02,4.163748828125000000e+04,7.261602401733398438e+00
2.840491270344209624e+02,4.164669531250000000e+04,7.261350154876708984e+00
2.840695596355799353e+02,4.164921484375000000e+04,7.260865688323974609e+00
2.840899922367389081e+02,4.164445312500000000e+04,7.261722564697265625e+00
2.841104248377814656e+02,4.164257812500000000e+04,7.261687278747558594e+00
2.841308573386995704e+02,4.164963281250000000e+04,7.261744022369384766e+00
2.841512900396264740e+02,4.165086328125000000e+04,7.261182308197021484e+00
2.841717226404289249e+02,4.163990234375000000e+04,7.261376380920410156e+00
2.841921551411214750e+02,4.165165625000000000e+04,7.262628555297851562e+00
2.842125878418155480e+02,4.164287890625000000e+04,7.262617588043212891e+00
2.842330204423924442e+02,4.164760937500000000e+04,7.261001110076904297e+00
2.842534529428448877e+02,4.163226562500000000e+04,7.260405063629150391e+00
2.842738856433061301e+02,4.165757031250000000e+04,7.261327266693115234e+00
2.842943182436429197e+02,4.164439062500000000e+04,7.260890960693359375e+00
2.843147507439862238e+02,4.164124609375000000e+04,7.260009765625000000e+00
2.843556160443258705e+02,4.163910546875000000e+04,7.260703086853027344e+00
2.843760485443126527e+02,4.163011718750000000e+04,7.261447906494140625e+00
2.843964811443074723e+02,4.162981250000000000e+04,7.260655879974365234e+00
2.844169138442957774e+02,4.162571093750000000e+04,7.261325359344482422e+00
2.844373463440570049e+02,4.163161328125000000e+04,7.259748935699462891e+00
2.844577789438189939e+02,4.163833593750000000e+04,7.261242866516113281e+00
2.844782115435809828e+02,4.164732812500000000e+04,7.261891365051269531e+00
2.844986441432192805e+02,4.165588671875000000e+04,7.262620925903320312e+00
2.845190767427484388e+02,4.165125000000000000e+04,7.261884212493896484e+00
2.845395092421604204e+02,4.163852343750000000e+04,7.260354995727539062e+00
2.845599419415666489e+02,4.164023437500000000e+04,7.260944366455078125e+00
2.845803745409793919e+02,4.165686328125000000e+04,7.262251377105712891e+00
2.846008070401585428e+02,4.165699609375000000e+04,7.262318611145019531e+00
2.846212397393319407e+02,4.164230468750000000e+04,7.260575771331787109e+00
2.846416723385118530e+02,4.165879687500000000e+04,7.262739658355712891e+00
2.846621049375753500e+02,4.163912500000000000e+04,7.261953353881835938e+00
2.846825374365143944e+02,4.164056250000000000e+04,7.261606693267822266e+00
2.847029701353458222e+02,4.164742187500000000e+04,7.263979434967041016e+00
2.847234027341764886e+02,4.163999609375000000e+04,7.262972354888916016e+00
2.847438352329991176e+02,4.166233593750000000e+04,7.265906810760498047e+00
2.847642679315977148e+02,4.164619140625000000e+04,7.262523651123046875e+00
2.847847005301955505e+02,4.164422265625000000e+04,7.262181758880615234e+00
2.848051330287853489e+02,4.166276562500000000e+04,7.266897678375244141e+00
2.848255656272667693e+02,4.164471875000000000e+04,7.265562534332275391e+00
2.848459983256325359e+02,4.164903125000000000e+04,7.265098094940185547e+00
2.848664308239895036e+02,4.164195312500000000e+04,7.262457370758056641e+00
2.848868634222380933e+02,4.164853125000000000e+04,7.266158580780029297e+00
2.849072961203710292e+02,4.163242968750000000e+04,7.262469291687011719e+00
2.849277287184959278e+02,4.163962500000000000e+04,7.263178825378417969e+00
2.849481612166273408e+02,4.164692578125000000e+04,7.265668869018554688e+00
2.849685939145274460e+02,4.162981250000000000e+04,7.261423110961914062e+00
2.849890265124195139e+02,4.163249218750000000e+04,7.264657020568847656e+00
2.850094590103180963e+02,4.164875781250000000e+04,7.267024993896484375e+00
2.850298916079846094e+02,4.163393750000000000e+04,7.265861034393310547e+00
2.850503243057610234e+02,4.164094921875000000e+04,7.267106533050537109e+00
2.850707568033103598e+02,4.163785937500000000e+04,7.266425132751464844e+00
2.850911894008604577e+02,4.163282812500000000e+04,7.265399456024169922e+00
2.851116220984040410e+02,4.161390234375000000e+04,7.264594554901123047e+00
2.851320545958369621e+02,4.164453906250000000e+04,7.266875267028808594e+00
2.851524871931542293e+02,4.163678125000000000e+04,7.266954421997070312e+00
2.851729197904642206e+02,4.164051562500000000e+04,7.264992237091064453e+00
2.851933523876650725e+02,4.163459375000000000e+04,7.266421794891357422e+00
2.852137849847495090e+02,4.161754687500000000e+04,7.265819549560546875e+00
2.852342175818266696e+02,4.164126562500000000e+04,7.265686035156250000e+00
2.852546502787954523e+02,4.164376171875000000e+04,7.267832279205322266e+00
2.852750827757627121e+02,4.166050390625000000e+04,7.267589092254638672e+00
2.852955153726070421e+02,4.165255468750000000e+04,7.266888141632080078e+00
2.853363805661938386e+02,4.165899218750000000e+04,7.268508434295654297e+00
2.853568131628053379e+02,4.165450390625000000e+04,7.268441677093505859e+00
2.853772456594233518e+02,4.165490234375000000e+04,7.267409801483154297e+00
2.853976783559264732e+02,4.164709375000000000e+04,7.267713069915771484e+00
2.854181109524215572e+02,4.165385546875000000e+04,7.267695903778076172e+00
2.854385435488075018e+02,4.166761328125000000e+04,7.268898487091064453e+00
2.854589761450770311e+02,4.166795312500000000e+04,7.268466949462890625e+00
2.854794087413392845e+02,4.165358593750000000e+04,7.267581939697265625e+00
2.854998413374923985e+02,4.166406250000000000e+04,7.269414424896240234e+00
2.855202738336447510e+02,4.164497656250000000e+04,7.267885208129882812e+00
2.855407065296749352e+02,4.165868750000000000e+04,7.266978263854980469e+00
2.855611390257108724e+02,4.165598828125000000e+04,7.267469882965087891e+00
2.855815716216311557e+02,4.165427343750000000e+04,7.266084194183349609e+00
2.856020043174285092e+02,4.165553906250000000e+04,7.265589714050292969e+00
2.856224368132316158e+02,4.164677734375000000e+04,7.266498088836669922e+00
2.856428694090354838e+02,4.165428906250000000e+04,7.267940044403076172e+00
2.856633020045992453e+02,4.164145703125000000e+04,7.267426490783691406e+00
2.856837346001702826e+02,4.166313671875000000e+04,7.268522739410400391e+00
2.857041671957413200e+02,4.165515625000000000e+04,7.267954826354980469e+00
2.857245997911886661e+02,4.165564062500000000e+04,7.267642021179199219e+00
2.857450323866432882e+02,4.164689062500000000e+04,7.268675804138183594e+00
2.857654649818650796e+02,4.165018359375000000e+04,7.268055438995361328e+00
2.857858975771960104e+02,4.164344140625000000e+04,7.267752647399902344e+00
2.858063302724185633e+02,4.163890234375000000e+04,7.268312454223632812e+00
2.858267627675231779e+02,4.164183593750000000e+04,7.267743587493896484e+00
2.858471953626212780e+02,4.164005078125000000e+04,7.268734455108642578e+00
2.858676278576094774e+02,4.165666406250000000e+04,7.267488956451416016e+00
2.858880605524827843e+02,4.164166015625000000e+04,7.267936229705810547e+00
2.859084931473480538e+02,4.163639843750000000e+04,7.267147541046142578e+00
2.859289256422198378e+02,4.164726953125000000e+04,7.268499374389648438e+00
2.859493583369767293e+02,4.164578515625000000e+04,7.268674373626708984e+00
2.859697909316091682e+02,4.164597656250000000e+04,7.267732143402099609e+00
2.859902235262488830e+02,4.164705468750000000e+04,7.268109798431396484e+00
2.860106560207714210e+02,4.164175781250000000e+04,7.267140388488769531e+00
2.860310887152882060e+02,4.165650781250000000e+04,7.269647598266601562e+00
2.860515213096950902e+02,4.164260546875000000e+04,7.267630100250244141e+00
2.860719538039847976e+02,4.165685156250000000e+04,7.269004821777343750e+00
2.861128190925592207e+02,4.167127343750000000e+04,7.270747661590576172e+00
2.861332515867325128e+02,4.165846875000000000e+04,7.269136428833007812e+00
2.861536842807836365e+02,4.165292187500000000e+04,7.269998550415039062e+00
2.861741168748412747e+02,4.163116015625000000e+04,7.268249988555908203e+00
2.861945493687817361e+02,4.165160937500000000e+04,7.269139766693115234e+00
2.862149819627229590e+02,4.162789062500000000e+04,7.269349575042724609e+00
2.862354146565412520e+02,4.162979296875000000e+04,7.269555091857910156e+00
2.862558472503660596e+02,4.165315625000000000e+04,7.270912170410156250e+00
2.862762797440664144e+02,4.165123046875000000e+04,7.270418167114257812e+00
2.862967124377755681e+02,4.164376171875000000e+04,7.270442008972167969e+00
2.863171450313675450e+02,4.165228906250000000e+04,7.270716190338134766e+00
2.863375775249587605e+02,4.164104296875000000e+04,7.268647670745849609e+00
2.863580101184270461e+02,4.166195312500000000e+04,7.270131587982177734e+00
2.863784428117869538e+02,4.166344531250000000e+04,7.270662307739257812e+00
2.863988753051380627e+02,4.165626562500000000e+04,7.271337509155273438e+00
2.864193078984972090e+02,4.165250781250000000e+04,7.270807743072509766e+00
2.864397405917407013e+02,4.166763281250000000e+04,7.272406578063964844e+00
2.864601730848662555e+02,4.165530859375000000e+04,7.271148204803466797e+00
2.864806056779852952e+02,4.165597656250000000e+04,7.271195411682128906e+00
2.865010383709959569e+02,4.165140234375000000e+04,7.271220684051513672e+00
